,region_name,state_name,count_qualified_17,percent_covered_17,percent_qualified_17,existing_installs_count_17,count_qualified_21,percent_covered_21,percent_qualified_21,existing_installs_count_21,CtySt,TotalPop,IncomePerCap,StCtyID,land_area_sqmi,Pct_hmowner,Pct_hmowner_imp,PopDens,pct_install_17,pct_install_21,chg_pct_install,chg_pct_covered,chg_qualified,chg_qualified_pct
180,Harrison County,Mississippi,60584,88.96240638979229,84.857483017018,63,65709.0,83.79729973810169,88.51962118252482,63.0,"Harrison, Mississippi",200491,23127,28047,573.99,60.1,60.1,349.29354169933276,0.10398785157797438,0.09587727708533078,-0.008110574492643602,-5.165106651690607,5125.0,8.459329195827282
181,Hartford County,Connecticut,171012,87.6904700187055,68.3127144609067,1711,206534.0,91.71102107827558,74.5421734579709,1710.0,"Hartford, Connecticut",897417,37817,09003,735.1,63.2,63.2,1220.8094136852128,1.000514583771899,0.8279508458655718,-0.17256373790632717,4.0205510595700815,35522.0,20.771641756134073
182,Hendricks County,Indiana,38898,89.98775813281419,86.74843889384479,65,41862.0,67.24563556002306,92.02259787650304,65.0,"Hendricks, Indiana",158170,33031,18063,406.91,75.0,75.0,388.7100341598879,0.16710370713147205,0.15527208446801394,-0.011831622663458108,-22.742122572791132,2964.0,7.619929045195126
183,Hennepin County,Minnesota,199851,95.02996345117491,57.7052010937514,742,229845.0,94.95623388782032,64.93255173387949,742.0,"Hennepin, Minnesota",1224763,41794,27053,553.59,61.8,61.8,2212.400874293249,0.37127660106779553,0.3228262524744937,-0.04845034859330183,-0.0737295633545898,29994.0,15.008181094915713
184,Henrico County,Virginia,67571,97.59011547918091,61.4583522820294,109,75820.0,94.7435144770316,68.08976857381481,109.0,"Henrico, Virginia",324073,36497,51087,233.7,61.0,61.0,1386.7051775780917,0.1613118053602877,0.14376154049063572,-0.01755026486965197,-2.8466010021493133,8249.0,12.207899838688194
185,Henry County,Georgia,57939,95.27066840878229,77.90222389544729,40,63628.0,90.20153130658085,83.47611613292575,40.0,"Henry, Georgia",217506,26924,13151,322.13,66.3,66.3,675.2118709837644,0.06903812630525208,0.0628654051675363,-0.006172721137715775,-5.069137102201438,5689.0,9.818947513764476
186,Hernando County,Florida,29098,71.79327660141759,90.0532309977717,670,54906.0,67.3967599542898,91.27117376198946,670.0,"Hernando, Florida",179144,23495,12053,472.54,80.8,80.8,379.108646887036,2.3025637500859166,1.220267366043784,-1.0822963840421327,-4.396516647127783,25808.0,88.69338098838408
187,Highlands County,Florida,16481,70.6552167662858,88.24222305509451,58,27293.0,52.469103431398246,90.92817164179104,58.0,"Highlands, Florida",100177,23020,12055,1016.62,80.0,80.0,98.53927721272451,0.3519203931800255,0.21250870186494705,-0.13941169131507844,-18.18611333488756,10812.0,65.60281536314544
188,Hillsborough County,New Hampshire,54988,71.2294962984468,70.0377012431221,203,60340.0,56.290662447586676,76.0524325686917,203.0,"Hillsborough, New Hampshire",406371,37622,33011,876.14,67.1,67.1,463.81970917889834,0.3691714555903106,0.33642691415313225,-0.032744541437178365,-14.938833850860128,5352.0,9.733032661671638
189,Hillsborough County,Florida,326186,91.5265765507761,85.0525799781493,10102,347011.0,85.6513722988737,88.50334618759054,10098.0,"Hillsborough, Florida",1351087,29806,12057,1020.21,59.9,59.9,1324.3224434185117,3.0970060027101103,2.9099942076764136,-0.1870117950336967,-5.875204251902403,20825.0,6.3843941800077255
190,Hinds County,Mississippi,52466,95.813749228505,64.9934964385259,72,55011.0,83.92953479686268,68.00044500482089,71.0,"Hinds, Mississippi",243249,22397,28049,869.74,54.4,54.4,279.6801342930071,0.13723173102580719,0.12906509607169475,-0.008166634954112434,-11.88421443164232,2545.0,4.850760492509434
191,Honolulu County,Hawaii,155126,82.8484477764353,94.6553986026787,21715,161702.0,81.88845044920933,97.15624718358518,21701.0,"Honolulu, Hawaii",990060,33776,15003,600.74,57.4,57.4,1648.0673835602756,13.998298157626703,13.420365858183573,-0.5779322994431304,-0.9599973272259632,6576.0,4.239134638938669
192,Horry County,South Carolina,87203,89.0227257216952,83.56299589865459,116,94298.0,69.03450679679331,86.56513636822633,116.0,"Horry, South Carolina",310186,25804,45051,1133.9,72.2,72.2,273.55675103624657,0.13302294645826404,0.12301427389764365,-0.010008672560620394,-19.988218924901886,7095.0,8.13618797518434
193,Houston County,Georgia,35060,77.38939179118042,82.348796241926,31,36750.0,69.44578857382496,85.35594007664615,31.0,"Houston, Georgia",150341,26305,13153,375.54,61.4,61.4,400.3328540235394,0.08841985168282944,0.08435374149659863,-0.004066110186230806,-7.943603217355459,1690.0,4.82030804335425
194,Howard County,Indiana,11165,70.41010320478,71.7775634844102,3,18337.0,53.26153776097994,78.38669687513358,3.0,"Howard, Indiana",82457,26294,18067,293.06,73.0,73.0,281.3655906640278,0.026869682042095836,0.01636036429077821,-0.010509317751317627,-17.14856544380006,7172.0,64.23645320197045
195,Hudson County,New Jersey,69257,98.88463989802419,79.71202983288059,215,76179.0,98.45882920372844,86.78499413299309,214.0,"Hudson, New Jersey",679756,35910,34017,46.19,31.2,31.2,14716.518726997187,0.31043793407164616,0.2809173131702963,-0.02952062090134988,-0.42581069429574825,6922.0,9.994657579739233
196,Humboldt County,California,17105,64.2273006432427,86.08454957221942,209,25740.0,54.70453295922043,89.20464390920118,209.0,"Humboldt, California",135490,25208,06023,3567.99,55.0,55.0,37.97376113722292,1.2218649517684887,0.811965811965812,-0.4098991398026768,-9.52276768402227,8635.0,50.48231511254019
197,Indian River County,Florida,34869,58.921313931434604,94.31956504098031,854,45937.0,68.59567791170386,95.5249641290108,974.0,"Indian River, Florida",147981,33122,12061,502.87,77.3,77.3,294.27287370493366,2.449166881757435,2.1202951868863877,-0.3288716948710473,9.674363980269256,11068.0,31.741661647882072
198,Ingham County,Michigan,54720,94.63913707698721,66.91777136428121,76,61763.0,85.61508037375577,73.34837598717417,76.0,"Ingham, Michigan",286185,27399,26065,556.12,60.1,60.1,514.6101560814212,0.1388888888888889,0.1230510175995337,-0.015837871289355196,-9.024056703231437,7043.0,12.870979532163743
199,Jackson County,Oregon,47127,74.1954535909282,83.3648794466753,467,52447.0,56.60702352154966,87.20673084917111,466.0,"Jackson, Oregon",212070,27081,41029,2783.55,63.0,63.0,76.18688365576332,0.9909393765781823,0.8885160257021374,-0.10242335087604493,-17.58843006937854,5320.0,11.288645574723619
200,Jackson County,Michigan,11663,64.3845162189471,63.1148871692191,21,21023.0,53.41376665039403,68.62188275231753,21.0,"Jackson, Michigan",158989,25952,26075,701.67,74.2,74.2,226.58657203528725,0.1800565892137529,0.09989059601388955,-0.08016599319986334,-10.970749568553067,9360.0,80.25379404955844
201,Jackson County,Missouri,147356,93.59187507615151,61.882304523292596,470,169233.0,90.6416816178262,68.92502810224329,470.0,"Jackson, Missouri",688554,28965,29095,604.46,58.0,58.0,1139.1225225821393,0.318955454816906,0.27772361182511685,-0.04123184299178917,-2.950193458325316,21877.0,14.846358478786069
202,Jackson County,Mississippi,43244,96.438160995123,81.9061689111124,39,46331.0,79.90476612986706,85.74416108376208,39.0,"Jackson, Mississippi",141314,24665,28059,722.75,69.5,69.5,195.52265652023522,0.09018592174636944,0.08417690099501414,-0.006009020751355301,-16.533394865255943,3087.0,7.138562575154935
203,Jasper County,Missouri,35740,92.74946623821951,83.1027507149999,29,39826.0,70.80577697103621,88.78040081143136,31.0,"Jasper, Missouri",118522,23390,29097,638.49,60.1,60.1,185.6285924603361,0.08114157806379407,0.07783859790086878,-0.0033029801629252953,-21.943689267183302,4086.0,11.432568550643536
204,Jefferson County,Alabama,168419,91.2708790113614,73.5605124195796,138,180584.0,86.65469935894787,78.26128410149731,138.0,"Jefferson, Alabama",659460,29456,01073,1111.28,61.0,61.0,593.4237995824635,0.081938498625452,0.0764187303415585,-0.0055197682838935,-4.6161796524135355,12165.0,7.2230567810045185
205,Jefferson County,Texas,81645,89.5912465053504,87.8536149699246,95,87394.0,87.21770012205081,91.95303129142906,95.0,"Jefferson, Texas",254574,25370,48245,876.3,60.3,60.3,290.51009928106816,0.11635740094310736,0.10870311463029499,-0.0076542863128123695,-2.3735463832995833,5749.0,7.041459979178149
206,Jefferson County,Colorado,124337,84.054636642674,79.516646841385,4562,139679.0,83.59410657599861,85.68948382268138,4674.0,"Jefferson, Colorado",564029,40187,08059,764.21,69.7,69.7,738.0549848863532,3.669060697941884,3.346243887771247,-0.3228168101706368,-0.4605300666753891,15342.0,12.339046301583599
207,Jefferson County,Wisconsin,10429,52.3600843006724,66.63046256069511,4,12970.0,51.64566035481752,75.00578302105019,4.0,"Jefferson, Wisconsin",84586,28819,55055,556.47,73.2,73.2,152.004600427696,0.03835458816760955,0.03084040092521203,-0.007514187242397524,-0.7144239458548753,2541.0,24.364752133473967
208,Jefferson County,Arkansas,24389,88.7102490575765,88.5809755566048,4,25593.0,77.37410771324613,91.87277883476324,4.0,"Jefferson, Arkansas",71373,20371,05069,870.75,64.4,64.4,81.96726959517657,0.016400836442658575,0.01562927362950807,-0.0007715628131505052,-11.336141344330372,1204.0,4.936651769240231
209,Jefferson County,Kentucky,219421,91.3720894100799,81.1081251917539,411,255848.0,96.02979217133785,87.57059439625961,428.0,"Jefferson, Kentucky",764378,31039,21111,380.42,61.1,61.1,2009.3002470953156,0.1873111507102784,0.167286826553266,-0.020024324157012413,4.657702761257951,36427.0,16.601419189594434
210,Jefferson Parish,Louisiana,142163,97.9987786570316,92.2788819795142,2037,147485.0,96.07091311161629,95.09394302809908,2043.0,"Jefferson, Louisiana",437038,28839,22051,295.63,61.3,61.3,1478.3276392788282,1.4328622778078683,1.3852256161643557,-0.04763666164351266,-1.927865545415301,5322.0,3.7435901043168758
211,Johnson County,Indiana,30458,69.5478273932475,82.2366822366822,6,44921.0,79.32894799110312,89.3256974686313,6.0,"Johnson, Indiana",149359,31101,18081,320.43,77.0,77.0,466.1205255438005,0.019699257994615537,0.013356781906012779,-0.0063424760886027585,9.781120597855619,14463.0,47.48506139602075
212,Johnson County,Kansas,78915,66.62011477949679,64.62086472322311,249,125158.0,86.24110140691037,74.16594569610201,354.0,"Johnson, Kansas",578797,43061,20091,473.38,69.5,69.5,1222.6900164772487,0.3155293670404866,0.28284248709631027,-0.03268687994417635,19.620986627413586,46243.0,58.59849204840651
213,Jones County,Mississippi,3902,66.4545343287235,71.8600368324125,0,6302.0,71.70801930730799,74.42135096835145,0.0,"Jones, Mississippi",68328,20958,28067,694.8,69.3,69.3,98.3419689119171,0.0,0.0,0.0,5.2534849785844955,2400.0,61.50691952844695
214,Kalamazoo County,Michigan,39465,84.5552310143388,61.967120448443204,45,45306.0,61.489291286464,69.67152611182874,45.0,"Kalamazoo, Michigan",259830,29258,26077,561.66,61.6,61.6,462.6108321760496,0.11402508551881414,0.09932459276916965,-0.014700492749644495,-23.0659397278748,5841.0,14.800456100342075
215,Kanawha County,West Virginia,35695,60.274061230299395,76.62995641999959,43,38589.0,57.75128825976284,82.96925392388735,43.0,"Kanawha, West Virginia",187827,28201,54039,901.59,69.4,69.4,208.3286194389911,0.12046505112760891,0.11143071859856436,-0.00903433252904455,-2.5227729705365576,2894.0,8.107578092169772
216,Kane County,Illinois,76754,69.8350822619915,72.12772755464509,68,89787.0,66.91304781373087,83.62703276642512,68.0,"Kane, Illinois",529402,33486,17089,520.06,74.2,74.2,1017.9633119255471,0.08859473121921985,0.07573479456936973,-0.01285993664985012,-2.922034448260632,13033.0,16.980222529119004
217,Kenosha County,Wisconsin,49316,96.71942047709129,78.4212702350285,90,54771.0,93.86349956692162,85.66401301280949,90.0,"Kenosha, Wisconsin",167886,28996,55059,271.99,66.1,66.1,617.2506342144932,0.18249655284289074,0.16432053458947254,-0.01817601825341819,-2.8559209101696723,5455.0,11.061318841755211
218,Kent County,Rhode Island,36834,93.50841253316321,66.14351386295071,34,39919.0,89.2811725058816,71.07451259681298,34.0,"Kent, Rhode Island",164012,37157,44003,168.53,68.8,68.8,973.191716608319,0.0923060216104686,0.08517247426037726,-0.007133547350091335,-4.22724002728161,3085.0,8.375414019655754
219,Kent County,Michigan,120200,87.59442378991,70.5630958530973,262,136772.0,78.7664506871735,77.86133518538549,261.0,"Kent, Michigan",636376,29433,26081,846.95,69.7,69.7,751.3737528779739,0.21797004991680533,0.1908285321557044,-0.027141517761100936,-8.827973102736493,16572.0,13.78702163061564
220,Kenton County,Kentucky,46277,93.3815000165711,82.12130891538901,42,49946.0,90.54581984596494,87.95787545787546,42.0,"Kenton, Kentucky",163987,30195,21117,160.25,66.2,66.2,1023.3198127925117,0.09075782786265316,0.08409081808353021,-0.006667009779122948,-2.835680170606153,3669.0,7.928344534001772
221,Kern County,California,159482,69.27045279317319,92.93660367243,6294,167842.0,58.641723462173864,95.71609430067178,6289.0,"Kern, California",878744,21716,06029,8131.92,58.8,58.8,108.06107290775118,3.946526880776514,3.7469763229704127,-0.1995505578061012,-10.628729330999327,8360.0,5.241970880726352
222,Kershaw County,South Carolina,10878,75.4833762392507,78.93476525651259,0,12076.0,54.90442099047901,81.16682349778195,0.0,"Kershaw, South Carolina",63734,23530,45055,726.56,81.4,81.4,87.72021581149527,0.0,0.0,0.0,-20.578955248771692,1198.0,11.013053870196728
223,King County,Washington,431305,95.4296809548685,74.24362920272941,3029,489464.0,94.26843345148943,81.65408817621899,3046.0,"King, Washington",2118119,46316,53033,2115.57,56.3,56.3,1001.2048762272105,0.7022872445253359,0.6223133877057353,-0.07997385681960056,-1.161247503379073,58159.0,13.48442517476032
224,Kings County,New York,219896,99.2332329672925,81.76700256572342,168,224164.0,98.73541286025817,83.63111338275401,167.0,"Kings, New York",2635121,29928,36047,70.82,29.8,29.8,37208.71222818413,0.07639975261032488,0.07449902749772488,-0.0019007251125999908,-0.4978201070343289,4268.0,1.9409175246480155
225,Kitsap County,Washington,43914,68.7909395228586,61.583553037527295,113,56285.0,65.29249792186201,74.6435912737882,113.0,"Kitsap, Washington",258903,34412,53035,394.94,69.9,69.9,655.5502101585051,0.25732112765860543,0.2007639690859021,-0.056557158572703325,-3.4984416009965855,12371.0,28.170970533315117
226,Knox County,Tennessee,140248,96.01551874066308,81.4221355255213,192,148074.0,90.74918904891656,84.68581821093387,191.0,"Knox, Tennessee",452286,30541,47093,508.22,63.5,63.5,889.9413639762307,0.13690034795505104,0.12898955927441685,-0.00791078868063419,-5.26632969174652,7826.0,5.5801152244595285
227,Kootenai County,Idaho,42944,90.2585388612707,76.5462906848241,45,45594.0,74.00764783890612,79.32012317113481,44.0,"Kootenai, Idaho",150128,28275,16055,1244.13,69.2,69.2,120.66906191475167,0.10478763040238451,0.09650392595516954,-0.008283704447214962,-16.25089102236457,2650.0,6.170827123695976
228,La Crosse County,Wisconsin,24605,88.9896571050084,70.4368487346845,68,27890.0,85.5173896426524,77.90285187564594,68.0,"La Crosse, Wisconsin",117582,29495,55063,451.69,65.0,65.0,260.3157032478027,0.27636659215606585,0.24381498745069918,-0.032551604705366666,-3.472267462356001,3285.0,13.350944929892298
229,LaSalle County,Illinois,10373,74.8726733956848,64.1456929070558,9,17627.0,69.46030839520274,72.46454265159299,9.0,"LaSalle, Illinois",111151,27959,17099,1135.12,71.9,71.9,97.92004369582071,0.08676371348693725,0.051058035967549785,-0.03570567751938746,-5.412365000482055,7254.0,69.93155307047141
230,Lackawanna County,Pennsylvania,47341,67.68075994350541,79.67048686491309,158,53640.0,63.53892221904792,89.3255620316403,158.0,"Lackawanna, Pennsylvania",211960,27258,42069,459.08,63.4,63.4,461.70602073712644,0.33374875900382334,0.29455630126771065,-0.039192457736112685,-4.141837724457488,6299.0,13.305591347880274
231,Lafayette Parish,Louisiana,60644,91.48810476178758,81.5820273088047,54,79229.0,82.50600518695032,91.89913354134528,53.0,"Lafayette, Louisiana",238230,30656,22055,268.72,64.3,64.3,886.536171479607,0.08904425829430776,0.06689469764858827,-0.02214956064571949,-8.982099574837264,18585.0,30.646065562957588
232,Lake County,Florida,55672,72.9117931170932,88.8647682288341,1225,90288.0,63.09844305966075,89.79591836734693,1224.0,"Lake, Florida",326215,25991,12069,938.38,73.4,73.4,347.63635201091245,2.2003879867797096,1.3556618819776713,-0.8447261048020382,-9.813350057432444,34616.0,62.17847391866648
233,Lake County,Indiana,84480,81.45982886349279,59.557548327058896,74,114893.0,74.04014283955178,76.43227780734433,74.0,"Lake, Indiana",488694,26590,18089,498.96,69.0,69.0,979.4252044252045,0.08759469696969698,0.06440775330089736,-0.023186943668799614,-7.419686023941011,30413.0,36.00023674242424
234,Lake County,Ohio,53580,82.3226291578203,71.97163044354299,106,60192.0,81.57150871741756,79.61167616755063,106.0,"Lake, Ohio",229701,32125,39085,227.49,73.3,73.3,1009.7191085322431,0.19783501306457635,0.17610313662945243,-0.02173187643512392,-0.7511204404027438,6612.0,12.340425531914894
235,Lancaster County,Nebraska,83236,95.13735829158979,92.26505863834879,66,86148.0,86.11163421340063,94.1981761322632,67.0,"Lancaster, Nebraska",306357,29901,31109,837.55,60.3,60.3,365.77756551847654,0.07929261377288674,0.07777313460556252,-0.0015194791673242142,-9.025724078189157,2912.0,3.498486231918881
236,Lancaster County,South Carolina,12733,78.7282202453019,85.13640010698049,107,16717.0,77.57590342116873,86.4284975700548,107.0,"Lancaster, South Carolina",86544,26425,45057,549.16,80.3,80.3,157.59341539806252,0.8403361344537815,0.6400669976670456,-0.20026913678673597,-1.152316824133166,3984.0,31.28877719312024
237,Lancaster County,Pennsylvania,44616,53.380206863347304,69.3818521110334,142,75388.0,50.77293136626042,79.36748573473986,142.0,"Lancaster, Pennsylvania",536494,29280,42071,943.81,69.6,69.6,568.4343247051844,0.31827147211762596,0.18835889000902,-0.12991258210860596,-2.6072754970868814,30772.0,68.97077281692667
238,Lane County,Oregon,70212,77.68792517764959,80.57933757201549,814,79004.0,59.28011561897818,86.76133056589684,814.0,"Lane, Oregon",363471,27032,41039,4553.12,58.0,58.0,79.82899638050392,1.1593459807440323,1.0303275783504633,-0.129018402393569,-18.40780955867141,8792.0,12.522075998404832
239,Laramie County,Wyoming,25455,88.24613602253879,75.95106668655829,19,28084.0,75.16697567404563,83.4591381872214,19.0,"Laramie, Wyoming",97031,31554,56021,2685.91,68.2,68.2,36.1259312486271,0.07464152425849538,0.06765418031619427,-0.006987343942301105,-13.079160348493161,2629.0,10.328029856609703
240,Larimer County,Colorado,77854,84.2036926193655,85.1412386128761,993,84126.0,70.7623699922252,87.198888842821,998.0,"Larimer, Colorado",330976,34087,08069,2596.0,65.7,65.7,127.49460708782743,1.275464330670229,1.1863157644485653,-0.08914856622166356,-13.441322627140295,6272.0,8.056105017083258
241,Lauderdale County,Mississippi,4992,57.6150931226316,69.8572628043661,2,8972.0,75.454386067442,69.49113159321509,2.0,"Lauderdale, Mississippi",78221,23339,28075,703.63,59.1,59.1,111.16780125918451,0.04006410256410257,0.02229157378510923,-0.017772528778993338,17.839292944810403,3980.0,79.7275641025641
242,Lawrence County,Ohio,5477,73.05941023417171,81.27318593263091,2,9998.0,79.92411409987126,84.75754493048491,2.0,"Lawrence, Ohio",61057,22844,39087,453.37,,65.1,134.673666100536,0.036516341062625524,0.020004000800160033,-0.01651234026246549,6.864703865699553,4521.0,82.545188972065
243,Lebanon County,Pennsylvania,13689,53.7737737737738,72.80608445910009,17,25031.0,53.0713870311137,85.71673173070337,17.0,"Lebanon, Pennsylvania",137616,27916,42075,361.83,71.2,71.2,380.3333056960451,0.12418730367448316,0.06791578442731014,-0.056271519247173024,-0.7023867426600958,11342.0,82.85484695741106
244,Lee County,Florida,242478,94.06200755210659,95.8081608300703,13998,265795.0,92.87677584978695,96.16142978600244,13966.0,"Lee, Florida",700165,30233,12071,784.51,75.5,75.5,892.4870301207123,5.77289486056467,5.254425403036175,-0.5184694575284956,-1.1852317023196406,23317.0,9.616130123145192
245,Lee County,Alabama,16015,75.0954412755446,79.8195773524721,16,20809.0,67.45509838068256,80.18264488286067,16.0,"Lee, Alabama",156597,26170,01081,607.54,67.3,67.3,257.7558679263917,0.09990633780830471,0.07688980729492047,-0.023016530513384245,-7.640342894862044,4794.0,29.9344364658133
246,Lee County,Mississippi,6566,69.48431685273789,83.72864065289471,3,9778.0,58.037503210891344,86.5539523767372,3.0,"Lee, Mississippi",84840,23968,28081,449.95,69.2,69.2,188.55428380931215,0.045689917758148034,0.03068112088361628,-0.015008796874531754,-11.446813641846546,3212.0,48.918671946390496
247,Lee County,Georgia,6505,88.7775790101371,87.38581407845241,4,6969.0,75.07211314785522,86.37828458106098,4.0,"Lee, Georgia",29216,28061,13177,355.78,,65.1,82.11816290966328,0.061491160645657184,0.05739704405223131,-0.004094116593425873,-13.705465862281883,464.0,7.132974634896233
248,Lehigh County,Pennsylvania,75117,77.4227164972237,77.18160801438479,106,97851.0,87.64841814007937,84.8627553011578,106.0,"Lehigh, Pennsylvania",360774,30988,42077,345.17,63.2,63.2,1045.206709737231,0.14111319674640893,0.10832796803302981,-0.03278522871337912,10.225701642855668,22734.0,30.26478693238548
249,Leon County,Florida,47543,91.9845574041732,59.387178974717706,164,47999.0,82.10520897673463,60.18155146256755,164.0,"Leon, Florida",285890,28548,12073,666.85,51.8,51.8,428.7171027967309,0.34495088656584566,0.34167378487051814,-0.0032771016953275223,-9.879348427438572,456.0,0.959131733378205
250,Lexington County,South Carolina,77059,85.85110195305501,80.414705667505,69,82230.0,72.23514002737268,83.76371359594171,69.0,"Lexington, South Carolina",281870,29311,45063,698.91,74.0,74.0,403.2994233878468,0.08954177967531372,0.08391098139365195,-0.00563079828166177,-13.615961925682328,5171.0,6.710442647841265
251,Liberty County,Georgia,3458,61.05135789190639,76.1506276150628,1,6474.0,69.29915415156222,80.63270643915806,1.0,"Liberty, Georgia",62120,20966,13179,489.8,,65.1,126.827276439363,0.02891844997108155,0.015446400988569663,-0.013472048982511888,8.247796259655829,3016.0,87.21804511278195
252,Limestone County,Alabama,23223,92.2910688348036,89.14437065755631,14,24806.0,60.875543833547475,91.85706350675801,14.0,"Limestone, Alabama",91695,26685,01083,559.94,78.6,78.6,163.758616994678,0.060285062222796365,0.056437958558413284,-0.003847103664383081,-31.41552500125612,1583.0,6.816518107049046
253,Linn County,Iowa,49158,91.2663595371061,65.8195645770292,57,56333.0,76.2038967012105,72.34050749948634,57.0,"Linn, Iowa",220008,32786,19113,716.88,70.8,70.8,306.8965517241379,0.11595264249969486,0.10118403067473772,-0.014768611824957145,-15.062462835895602,7175.0,14.595793156759836
254,Livingston County,Michigan,26313,81.66535451303659,74.6087104457298,26,29588.0,54.954789747640746,75.94845731300373,26.0,"Livingston, Michigan",186946,36845,26093,565.25,85.0,85.0,330.73153471915083,0.09881047391023448,0.08787346221441125,-0.010937011695823229,-26.710564765395844,3275.0,12.446319309846844
255,Livingston Parish,Louisiana,26367,67.84827179724671,81.8037974683544,27,29008.0,54.8930908180196,82.71692948187858,27.0,"Livingston, Louisiana",137096,27280,22063,648.17,82.0,82.0,211.51241186725707,0.10240072818295597,0.09307777164920022,-0.009322956533755741,-12.955180979227109,2641.0,10.016308264118026
256,Lonoke County,Arkansas,16597,71.16583433786809,80.3223152494797,10,18030.0,60.80794586588446,86.11137644474164,10.0,"Lonoke, Arkansas",71568,25184,05085,770.73,71.3,71.3,92.85742088669184,0.060251852744471895,0.05546311702717693,-0.004788735717294969,-10.357888471983628,1433.0,8.634090498282822
257,Los Angeles County,California,1753898,90.21593008521299,81.5193601148216,37812,1985306.0,96.31903070249359,84.31924930484504,37948.0,"Los Angeles, California",10105722,30798,06037,4057.88,45.4,45.4,2490.394491705028,2.1558836374749273,1.9114433744722477,-0.24444026300267963,6.103100617280603,231408.0,13.193925758510472
258,Lowndes County,Georgia,19957,75.40188689189901,69.75045435481621,3,21528.0,59.042705646316996,74.64632454923715,3.0,"Lowndes, Georgia",113941,21199,13185,496.07,52.7,52.7,229.68734251214548,0.015032319486896829,0.013935340022296544,-0.001096979464600285,-16.359181245582015,1571.0,7.871924637971639
259,Lubbock County,Texas,82845,88.9944941712036,95.4446479798154,59,86392.0,74.97100825022366,95.45233570513105,58.0,"Lubbock, Texas",298042,26196,48303,895.6,56.5,56.5,332.7847253238053,0.07121733357474802,0.06713584591165848,-0.004081487663089536,-14.023485920979937,3547.0,4.281489528637818
260,Lucas County,Ohio,97889,94.5695081617412,58.1233374501235,53,131020.0,95.01433638701118,75.59907448545661,53.0,"Lucas, Ohio",433404,27111,39095,340.86,60.3,60.3,1271.501496215455,0.054142957840002455,0.04045183941382995,-0.013691118426172502,0.4448282252699869,33131.0,33.84547804145512
261,Luzerne County,Pennsylvania,59784,72.8280456506307,74.7094548999025,258,70744.0,60.07701994318682,86.21219137683102,258.0,"Luzerne, Pennsylvania",318222,26809,42079,890.33,67.4,67.4,357.42028236721217,0.4315535929345644,0.3646952391722266,-0.06685835376233779,-12.75102570744388,10960.0,18.33266425799545
262,Lycoming County,Pennsylvania,10136,65.5605742140334,69.1405184174625,29,18091.0,51.109986427108964,81.4286357293964,29.0,"Lycoming, Pennsylvania",115398,26265,42081,1228.59,69.6,69.6,93.92718482162479,0.2861089187056038,0.16030070200652258,-0.1258082166990812,-14.45058778692443,7955.0,78.482636148382
263,Macomb County,Michigan,234037,96.6041312255605,82.5917717721957,305,257741.0,90.484207920026,88.15907839334517,302.0,"Macomb, Michigan",864019,29740,26099,479.22,74.2,74.2,1802.9694086223446,0.13032127398659185,0.11717188961011248,-0.013149384376479376,-6.119923305534499,23704.0,10.128313044518602
264,Macon County,Illinois,8343,53.9435545385202,58.9861425339367,4,17051.0,80.7449295507677,66.71231268828984,4.0,"Macon, Illinois",107587,28280,17115,580.69,68.3,68.3,185.27441492018116,0.0479443845139638,0.023459034660723712,-0.02448534985324009,26.80137501224749,8708.0,104.3749250868992
265,Madison County,Alabama,103986,90.72002373275672,89.48419186616871,141,114790.0,80.88292174460301,93.03927766700708,140.0,"Madison, Alabama",353213,34232,01089,801.59,66.7,66.7,440.6404770518594,0.13559517627372916,0.12196184336614688,-0.013633332907582285,-9.837101988153705,10804.0,10.389860173484893
266,Madison County,Indiana,13807,60.243841126194106,72.01648237012309,13,24300.0,51.461316169709704,77.53174653819157,13.0,"Madison, Indiana",129641,23680,18095,451.92,68.8,68.8,286.8671446273677,0.094155138697762,0.053497942386831275,-0.040657196310930725,-8.782524956484401,10493.0,75.99768233504744
267,Madison County,Mississippi,26198,89.65106827682301,84.8298416604604,70,27539.0,73.34519656278536,87.91380686352754,70.0,"Madison, Mississippi",102212,36627,28089,714.51,74.5,74.5,143.05188170914334,0.26719596915795096,0.2541849740368205,-0.013010995121130464,-16.30587171403765,1341.0,5.118711352011604
268,Madison County,Tennessee,22608,89.0434782608696,77.4671052631579,17,24249.0,64.38290864967932,81.60799623073301,17.0,"Madison, Tennessee",97887,24600,47113,557.12,63.6,63.6,175.7018236645606,0.07519462137296533,0.0701059837519073,-0.005088637621058031,-24.660569611190283,1641.0,7.258492569002123
269,Mahoning County,Ohio,22482,61.5938213094611,64.06953548019379,11,46446.0,84.55550768346976,78.887832053808,11.0,"Mahoning, Ohio",231857,25901,39099,411.62,70.2,70.2,563.2792381322579,0.04892803131394004,0.023683417301812858,-0.02524461401212718,22.961686374008657,23964.0,106.59194021884174
270,Manatee County,Florida,101343,80.9438013854775,92.07224559140181,4362,113340.0,80.07673715214031,93.47089240208813,4362.0,"Manatee, Florida",363542,30477,12081,742.93,77.0,77.0,489.3354690213076,4.304194665640448,3.848597141344627,-0.45559752429582145,-0.8670642333371887,11997.0,11.838015452473284
271,Maricopa County,Arizona,1204529,95.20287164582051,93.4291673485914,27317,1267581.0,92.98297628766605,96.69348483935413,27493.0,"Maricopa, Arizona",4155501,30186,04013,9200.14,63.2,63.2,451.67801794320525,2.267857394882149,2.1689343718468486,-0.09892302303530043,-2.21989535815446,63052.0,5.234577166676767
